date,temp_max,temp_min,temp_mean,precipitation,rain,precip_hours,windspeed_max,humidity_mean,pressure_mean
2015-04-27,20.7,14.8,17.1,0.1,0.1,1.0,10.6,86,1019.3
2015-04-28,21.4,14.6,17.4,0.6,0.6,4.0,14.3,84,1018.0
2015-04-29,17.6,13.1,14.8,1.0,1.0,5.0,18.8,90,1020.3
2015-04-30,16.0,12.5,13.7,0.3,0.3,3.0,15.9,90,1020.9
2015-05-01,19.5,10.7,14.8,0.0,0.0,0.0,10.9,83,1018.5
2015-05-02,20.7,12.7,15.8,0.0,0.0,0.0,10.9,84,1016.2
2015-05-03,22.5,13.1,17.6,2.2,2.2,3.0,18.1,84,1013.1
2015-05-04,22.3,14.7,18.3,12.9,12.9,6.0,19.3,84,1013.5
2015-05-05,18.7,13.8,15.5,0.3,0.3,3.0,13.4,86,1019.8
2015-05-06,19.6,12.5,15.7,0.0,0.0,0.0,11.3,83,1019.3
2015-05-07,16.7,11.0,13.3,1.0,1.0,5.0,16.7,92,1020.6
2015-05-08,15.3,10.7,12.4,0.0,0.0,0.0,15.0,84,1024.3
2015-05-09,20.7,9.4,14.5,0.0,0.0,0.0,7.7,84,1020.4
2015-05-10,14.6,13.2,13.7,41.0,41.0,16.0,17.2,98,1016.4
2015-05-11,18.6,12.2,14.9,0.1,0.1,1.0,19.9,84,1013.9
2015-05-12,16.3,12.3,13.9,0.8,0.8,5.0,20.4,85,1019.5
2015-05-13,16.5,12.0,13.7,0.0,0.0,0.0,14.0,86,1023.7
2015-05-14,17.2,12.7,14.4,1.1,1.1,6.0,16.3,92,1023.4
2015-05-15,18.7,13.4,15.3,0.0,0.0,0.0,15.7,89,1023.2
2015-05-16,19.1,13.0,15.3,0.0,0.0,0.0,15.7,87,1024.6
2015-05-17,19.2,11.9,15.2,1.3,1.3,4.0,9.8,89,1024.5
2015-05-18,18.3,14.2,15.7,0.4,0.4,3.0,11.6,91,1023.8
2015-05-19,17.9,14.4,15.6,3.6,3.6,10.0,13.0,95,1023.2
2015-05-20,19.3,14.7,16.3,1.2,1.2,8.0,13.5,91,1022.6
2015-05-21,20.0,14.5,16.5,0.0,0.0,0.0,15.2,89,1023.8
2015-05-22,21.6,14.7,17.5,0.0,0.0,0.0,11.5,88,1022.6
2015-05-23,23.1,14.5,18.3,0.0,0.0,0.0,16.8,85,1018.5
2015-05-24,23.7,16.0,19.4,0.0,0.0,0.0,25.7,83,1015.3
2015-05-25,21.0,17.0,18.6,20.3,20.3,19.0,14.0,96,1017.4
2015-05-26,18.3,16.3,17.2,8.6,8.6,21.0,12.1,99,1019.5
2015-05-27,22.4,16.4,18.3,6.2,6.2,7.0,19.7,93,1015.0
2015-05-28,17.0,11.8,15.1,0.0,0.0,0.0,24.6,84,1014.1
2015-05-29,16.5,8.5,12.4,0.0,0.0,0.0,14.4,80,1014.9
2015-05-30,15.7,8.2,11.8,0.5,0.5,3.0,16.5,80,1016.5
2015-05-31,17.8,9.3,13.1,0.0,0.0,0.0,6.9,86,1018.8
2015-06-01,17.4,10.8,13.3,0.0,0.0,0.0,10.5,90,1022.5
2015-06-02,17.1,11.5,13.5,0.0,0.0,0.0,10.4,87,1022.5
2015-06-03,18.5,12.0,14.7,0.0,0.0,0.0,14.8,88,1021.6
2015-06-04,20.0,10.9,14.8,0.0,0.0,0.0,10.0,86,1023.0
2015-06-05,20.8,11.9,15.8,0.0,0.0,0.0,10.1,82,1021.9
2015-06-06,21.8,11.5,16.1,0.0,0.0,0.0,21.1,84,1018.4
2015-06-07,22.2,11.6,16.7,0.0,0.0,0.0,21.9,79,1019.0
2015-06-08,22.0,14.3,17.5,0.0,0.0,0.0,16.6,77,1018.6
2015-06-09,22.2,12.9,17.2,0.0,0.0,0.0,14.9,77,1017.5
2015-06-10,23.0,12.3,17.2,0.0,0.0,0.0,22.4,78,1016.4
2015-06-11,23.8,13.5,18.7,0.3,0.3,1.0,25.8,79,1015.3
2015-06-12,18.2,10.9,12.4,37.9,37.9,24.0,17.3,96,1019.5
2015-06-13,22.3,11.6,16.7,0.6,0.6,4.0,19.9,90,1014.6
2015-06-14,23.2,16.5,19.3,2.5,2.5,3.0,38.7,77,1009.6
2015-06-15,17.8,8.2,11.9,19.3,19.3,7.0,18.5,74,1017.7
2015-06-16,14.4,4.7,9.3,0.0,0.0,0.0,9.7,75,1021.2
2015-06-17,20.5,9.1,14.4,0.6,0.6,3.0,12.5,84,1018.6
2015-06-18,21.2,11.1,15.6,42.1,42.1,11.0,23.1,91,1017.1
2015-06-19,10.9,7.5,9.2,0.0,0.0,0.0,15.4,84,1028.5
2015-06-20,14.6,8.2,11.4,0.0,0.0,0.0,15.0,93,1028.2
2015-06-21,20.5,11.2,14.9,0.0,0.0,0.0,14.0,88,1025.2
2015-06-22,21.8,11.5,16.3,0.0,0.0,0.0,10.9,82,1023.5
2015-06-23,21.1,11.1,14.9,0.0,0.0,0.0,20.1,84,1024.5
2015-06-24,11.6,8.6,10.1,0.0,0.0,0.0,17.1,91,1031.2
2015-06-25,14.0,10.0,11.4,0.0,0.0,0.0,18.3,89,1031.8
2015-06-26,15.7,10.7,12.8,0.0,0.0,0.0,17.0,91,1031.8
2015-06-27,17.1,11.2,13.2,0.0,0.0,0.0,13.4,88,1028.6
2015-06-28,17.7,10.0,13.0,0.0,0.0,0.0,10.4,85,1024.3
2015-06-29,19.7,8.0,13.6,0.0,0.0,0.0,14.8,83,1020.2
2015-06-30,21.2,11.8,15.7,3.9,3.9,5.0,23.7,81,1017.0
2015-07-01,18.7,13.5,15.4,0.0,0.0,0.0,14.0,84,1019.6
2015-07-02,14.0,12.6,13.2,8.2,8.2,6.0,14.6,94,1020.4
2015-07-03,17.3,12.9,14.8,75.5,75.5,23.0,26.3,94,1013.9
2015-07-04,15.5,8.5,12.4,0.0,0.0,0.0,19.2,77,1017.8
2015-07-05,11.0,6.8,9.0,0.0,0.0,0.0,15.9,89,1024.2
2015-07-06,14.5,9.6,12.1,0.6,0.6,2.0,13.1,96,1021.7
2015-07-07,19.0,12.7,15.0,8.3,8.3,16.0,15.1,94,1018.2
2015-07-08,17.4,13.5,14.9,11.3,11.3,18.0,22.4,95,1015.0
2015-07-09,16.5,10.2,13.3,0.0,0.0,0.0,32.2,83,1016.2
2015-07-10,19.1,8.6,13.4,5.5,5.5,7.0,9.8,86,1020.2
2015-07-11,17.9,13.2,15.0,27.8,27.8,16.0,22.9,93,1018.6
2015-07-12,22.2,12.8,16.3,2.4,2.4,5.0,14.3,90,1016.9
2015-07-13,23.4,15.0,18.6,0.7,0.7,2.0,22.9,82,1013.6
2015-07-14,23.4,16.9,19.7,0.2,0.2,1.0,22.6,77,1015.8
2015-07-15,19.1,15.3,17.0,0.5,0.5,2.0,12.4,92,1022.3
2015-07-16,20.6,14.7,16.9,0.9,0.9,2.0,10.6,93,1022.4
2015-07-17,19.2,14.9,16.4,21.1,21.1,12.0,20.4,94,1022.6
2015-07-18,21.0,14.3,16.8,0.0,0.0,0.0,11.2,89,1022.3
2015-07-19,21.8,13.9,17.0,0.0,0.0,0.0,19.0,83,1020.5
2015-07-20,22.3,13.0,17.4,0.0,0.0,0.0,24.3,75,1016.4
2015-07-21,17.1,11.5,14.5,10.4,10.4,5.0,21.0,78,1018.0
2015-07-22,12.8,9.6,11.1,0.0,0.0,0.0,15.2,88,1024.7
2015-07-23,13.8,10.7,12.2,1.0,1.0,2.0,13.4,96,1025.2
2015-07-24,16.2,12.3,14.1,28.1,28.1,21.0,9.2,97,1020.4
2015-07-25,16.5,11.0,13.4,0.5,0.5,3.0,10.6,85,1019.9
2015-07-26,18.2,7.7,12.6,0.0,0.0,0.0,7.7,85,1019.2
2015-07-27,18.8,8.5,13.3,0.0,0.0,0.0,8.4,85,1019.3
2015-07-28,20.6,8.9,14.3,0.0,0.0,0.0,7.2,78,1020.1
2015-07-29,22.1,8.7,15.3,0.0,0.0,0.0,7.5,76,1022.2
2015-07-30,21.6,10.3,15.3,0.0,0.0,0.0,8.3,83,1022.3
2015-07-31,22.2,11.5,16.0,0.0,0.0,0.0,12.3,82,1021.2
2015-08-01,23.0,12.2,16.7,0.0,0.0,0.0,9.6,77,1020.4
2015-08-02,22.5,11.6,16.5,0.0,0.0,0.0,16.3,79,1018.0
2015-08-03,23.9,11.3,17.2,0.0,0.0,0.0,18.6,73,1017.8
2015-08-04,23.8,14.3,18.1,0.0,0.0,0.0,9.8,74,1020.0
2015-08-05,22.5,12.9,17.2,0.0,0.0,0.0,10.5,83,1019.0
2015-08-06,23.5,13.0,17.5,0.0,0.0,0.0,14.1,80,1016.5
2015-08-07,24.5,13.1,18.2,0.0,0.0,0.0,14.5,75,1016.0
2015-08-08,24.5,14.5,18.7,0.0,0.0,0.0,10.4,79,1019.1
2015-08-09,21.5,14.3,16.9,0.0,0.0,0.0,14.9,88,1021.0
2015-08-10,23.3,15.5,18.2,0.0,0.0,0.0,14.1,84,1022.2
2015-08-11,22.8,15.2,18.0,0.0,0.0,0.0,11.6,87,1023.4
2015-08-12,23.0,14.4,17.6,0.0,0.0,0.0,9.4,82,1022.5
2015-08-13,24.3,12.7,17.9,0.0,0.0,0.0,11.3,80,1021.8
2015-08-14,23.7,13.8,18.0,0.0,0.0,0.0,8.3,81,1021.2
2015-08-15,23.9,13.5,18.3,0.0,0.0,0.0,17.1,74,1019.9
2015-08-16,24.1,15.0,18.3,0.0,0.0,0.0,15.4,72,1022.3
2015-08-17,22.6,13.6,17.1,0.0,0.0,0.0,14.3,84,1021.8
2015-08-18,24.5,13.8,18.8,0.0,0.0,0.0,21.3,72,1017.1
2015-08-19,18.6,13.0,16.2,0.0,0.0,0.0,21.6,68,1015.4
2015-08-20,16.8,9.2,13.2,0.0,0.0,0.0,14.3,80,1020.9
2015-08-21,16.9,10.4,13.0,0.0,0.0,0.0,14.3,85,1021.7
2015-08-22,20.9,11.8,15.4,0.0,0.0,0.0,8.9,83,1017.7
2015-08-23,23.0,12.5,16.5,6.3,6.3,7.0,21.6,80,1015.8
2015-08-24,15.4,10.6,13.0,1.4,1.4,5.0,18.4,93,1019.6
2015-08-25,15.5,10.6,12.9,10.2,10.2,10.0,15.3,96,1019.8
2015-08-26,20.1,12.9,15.8,0.0,0.0,0.0,15.7,91,1017.7
2015-08-27,22.2,14.2,17.0,25.9,25.9,9.0,20.5,83,1017.2
2015-08-28,20.4,8.7,14.6,0.0,0.0,0.0,10.4,72,1022.2
2015-08-29,22.6,10.1,16.0,0.0,0.0,0.0,8.0,77,1021.6
2015-08-30,26.3,12.2,18.8,0.0,0.0,0.0,8.9,68,1019.2
2015-08-31,27.3,13.3,19.6,0.0,0.0,0.0,18.9,67,1018.2
2015-09-01,25.5,11.9,17.1,0.0,0.0,0.0,22.4,79,1020.5
2015-09-02,14.5,10.9,12.2,0.5,0.5,2.0,20.9,91,1022.6
2015-09-03,20.8,12.1,14.8,22.1,22.1,21.0,11.0,94,1017.3
2015-09-04,18.3,12.7,14.9,2.6,2.6,5.0,15.6,88,1018.0
2015-09-05,17.3,12.3,14.1,1.0,1.0,6.0,15.6,88,1019.9
2015-09-06,18.4,11.6,14.5,0.1,0.1,1.0,14.5,86,1015.6
2015-09-07,21.4,12.8,16.3,3.0,3.0,8.0,14.5,90,1011.2
2015-09-08,17.9,12.6,15.2,51.8,51.8,17.0,25.0,92,1008.0
2015-09-09,20.9,9.9,15.0,0.0,0.0,0.0,12.2,82,1013.3
2015-09-10,20.6,13.6,16.4,6.7,6.7,10.0,16.9,91,1012.4
2015-09-11,19.9,12.5,15.7,5.9,5.9,10.0,15.3,88,1013.3
2015-09-12,14.9,10.3,11.8,5.9,5.9,13.0,8.8,87,1020.7
2015-09-13,17.3,10.1,12.7,0.0,0.0,0.0,13.4,79,1023.0
2015-09-14,17.6,9.9,13.1,0.0,0.0,0.0,14.3,83,1023.5
2015-09-15,23.7,11.8,16.5,0.0,0.0,0.0,14.7,86,1018.9
2015-09-16,27.5,15.9,21.6,0.0,0.0,0.0,31.8,77,1012.6
2015-09-17,28.8,18.5,22.9,1.6,1.6,4.0,24.6,76,1013.1
2015-09-18,29.3,19.0,22.9,3.7,3.7,4.0,21.1,79,1014.6
2015-09-19,28.5,17.9,22.5,0.6,0.6,1.0,15.6,82,1016.7
2015-09-20,29.2,17.8,22.1,0.0,0.0,0.0,13.6,80,1017.1
2015-09-21,29.1,16.0,21.5,0.0,0.0,0.0,9.9,76,1015.6
2015-09-22,29.4,16.2,22.2,0.0,0.0,0.0,13.0,75,1014.4
2015-09-23,29.8,16.8,22.9,0.0,0.0,0.0,10.6,69,1012.6
2015-09-24,31.1,18.0,24.1,0.0,0.0,0.0,22.7,59,1010.0
2015-09-25,28.1,19.5,22.5,11.6,11.6,10.0,14.8,77,1013.1
2015-09-26,19.6,15.9,17.4,3.5,3.5,8.0,16.6,96,1016.9
2015-09-27,22.7,17.1,19.6,16.9,16.9,23.0,18.7,92,1013.0
2015-09-28,22.6,14.6,18.3,3.6,3.6,4.0,22.4,80,1011.9
2015-09-29,25.1,14.6,18.8,0.0,0.0,0.0,14.0,77,1013.3
2015-09-30,20.7,15.1,17.7,14.7,14.7,12.0,16.9,93,1014.7
2015-10-01,19.5,14.7,16.5,0.0,0.0,0.0,13.6,94,1017.7
2015-10-02,25.4,16.4,20.0,1.2,1.2,3.0,12.2,85,1014.6
2015-10-03,23.1,15.1,18.8,17.2,17.2,14.0,11.7,90,1014.9
2015-10-04,17.6,14.2,15.4,7.2,7.2,9.0,12.6,96,1018.1
2015-10-05,17.4,12.7,14.5,0.0,0.0,0.0,16.7,92,1020.2
2015-10-06,21.4,12.7,16.1,0.0,0.0,0.0,13.0,84,1019.6
2015-10-07,26.8,14.1,19.5,0.0,0.0,0.0,12.1,83,1015.8
2015-10-08,29.4,17.8,22.5,1.1,1.1,3.0,20.0,82,1012.6
2015-10-09,23.5,18.0,20.6,6.4,6.4,11.0,19.1,92,1013.9
2015-10-10,23.4,16.3,19.4,17.9,17.9,18.0,18.5,91,1015.4
2015-10-11,20.5,15.8,18.1,15.0,15.0,24.0,12.4,95,1016.2
2015-10-12,19.3,15.5,17.4,21.9,21.9,23.0,21.0,89,1016.6
2015-10-13,20.3,13.3,16.3,1.3,1.3,6.0,18.1,91,1018.5
2015-10-14,24.5,15.3,19.0,11.8,11.8,9.0,13.5,91,1015.2
2015-10-15,29.2,17.4,23.2,0.5,0.5,3.0,27.8,77,1011.8
2015-10-16,30.1,17.8,22.6,0.1,0.1,1.0,18.8,80,1016.0
2015-10-17,20.5,12.0,16.5,0.0,0.0,0.0,18.3,92,1021.0
2015-10-18,14.8,10.4,12.3,0.0,0.0,0.0,16.8,88,1024.2
2015-10-19,21.9,11.1,15.7,0.0,0.0,0.0,14.8,88,1019.6
2015-10-20,31.4,14.8,22.4,0.0,0.0,0.0,15.5,77,1012.9
2015-10-21,30.6,19.7,23.2,13.9,13.9,6.0,15.5,80,1011.6
2015-10-22,26.5,19.2,21.0,14.7,14.7,7.0,15.8,91,1013.0
2015-10-23,23.4,16.1,19.4,2.2,2.2,6.0,16.9,91,1016.7
2015-10-24,18.9,13.7,16.3,0.1,0.1,1.0,17.5,88,1021.4
2015-10-25,17.0,13.3,14.5,2.7,2.7,8.0,16.9,92,1021.2
2015-10-26,19.4,13.8,16.4,3.4,3.4,10.0,12.6,94,1018.4
2015-10-27,21.8,16.2,18.2,7.6,7.6,18.0,11.6,96,1015.9
2015-10-28,22.0,16.3,18.5,2.4,2.4,10.0,18.1,90,1017.1
2015-10-29,21.6,16.1,18.0,1.4,1.4,9.0,18.4,88,1019.4
2015-10-30,22.3,15.7,18.7,0.4,0.4,3.0,19.2,86,1016.8
2015-10-31,23.5,17.4,20.0,12.0,12.0,15.0,11.0,92,1013.4
2015-11-01,19.0,14.1,16.1,3.0,3.0,10.0,21.3,96,1016.2
2015-11-02,15.7,13.9,14.8,13.8,13.8,13.0,20.4,97,1015.8
2015-11-03,22.3,14.6,18.1,0.0,0.0,0.0,11.8,89,1014.6
2015-11-04,18.9,14.9,17.1,13.7,13.7,22.0,18.6,98,1015.7
2015-11-05,21.2,14.7,17.1,35.7,35.7,22.0,16.8,95,1014.8
2015-11-06,16.5,12.5,14.7,1.8,1.8,11.0,20.4,93,1019.1
2015-11-07,19.3,12.3,15.1,0.0,0.0,0.0,14.8,89,1019.7
2015-11-08,19.0,13.9,16.5,10.7,10.7,15.0,12.7,94,1018.0
2015-11-09,25.1,15.8,19.7,1.2,1.2,4.0,11.5,88,1017.5
2015-11-10,26.6,18.1,21.6,0.6,0.6,3.0,11.3,87,1018.0
2015-11-11,28.1,19.5,22.7,5.0,5.0,4.0,16.3,88,1015.1
2015-11-12,26.1,19.4,21.9,0.3,0.3,3.0,11.7,89,1013.5
2015-11-13,28.1,18.7,22.0,10.8,10.8,6.0,15.2,88,1011.5
2015-11-14,28.8,18.7,22.4,6.3,6.3,4.0,21.8,84,1010.8
2015-11-15,22.0,16.0,19.0,8.2,8.2,10.0,15.2,96,1013.6
2015-11-16,19.6,15.5,17.2,2.5,2.5,8.0,13.3,95,1014.0
2015-11-17,22.9,16.1,19.2,3.2,3.2,10.0,13.6,91,1010.7
2015-11-18,26.1,17.9,21.6,3.8,3.8,11.0,19.4,86,1007.9
2015-11-19,26.4,19.3,22.1,5.0,5.0,10.0,21.8,86,1006.1
2015-11-20,25.2,17.5,21.2,1.1,1.1,4.0,23.9,77,1006.4
2015-11-21,17.9,15.0,16.4,0.5,0.5,4.0,15.7,89,1015.1
2015-11-22,21.5,14.9,18.3,12.9,12.9,14.0,13.1,89,1014.6
2015-11-23,21.0,16.9,18.5,37.1,37.1,21.0,15.5,95,1011.2
2015-11-24,21.0,16.3,18.2,11.7,11.7,21.0,16.2,93,1009.3
2015-11-25,22.4,15.8,18.5,7.1,7.1,8.0,14.3,91,1013.0
2015-11-26,23.0,17.4,19.6,1.0,1.0,7.0,14.2,88,1016.1
2015-11-27,22.4,17.6,19.4,2.1,2.1,6.0,15.0,87,1014.6
2015-11-28,25.9,17.1,20.3,16.6,16.6,18.0,19.0,90,1011.3
2015-11-29,20.3,14.4,18.1,4.3,4.3,16.0,17.9,95,1014.6
2015-11-30,16.3,13.2,14.7,1.8,1.8,9.0,16.4,92,1020.0
2015-12-01,20.5,13.2,16.5,4.9,4.9,13.0,13.0,93,1019.7
2015-12-02,23.9,16.3,19.5,15.3,15.3,18.0,10.8,91,1017.1
2015-12-03,20.8,17.7,18.9,7.9,7.9,19.0,15.0,96,1015.6
2015-12-04,24.2,17.5,20.0,1.7,1.7,8.0,12.8,88,1013.1
2015-12-05,25.9,17.8,21.5,0.8,0.8,5.0,13.6,86,1010.8
2015-12-06,18.9,15.4,17.1,38.7,38.7,19.0,14.8,98,1013.3
2015-12-07,21.8,15.1,17.6,1.6,1.6,9.0,14.5,90,1014.8
2015-12-08,23.3,16.1,19.2,0.2,0.2,1.0,14.6,86,1016.2
2015-12-09,27.0,17.4,21.4,3.9,3.9,7.0,15.2,86,1014.2
2015-12-10,23.0,18.8,20.9,13.9,13.9,17.0,29.2,93,1010.8
2015-12-11,25.6,17.3,20.7,2.1,2.1,8.0,12.4,85,1013.9
2015-12-12,21.6,18.2,20.1,9.9,9.9,10.0,14.8,92,1014.5
2015-12-13,26.7,17.5,21.6,1.0,1.0,4.0,19.1,84,1012.9
2015-12-14,28.7,19.1,23.1,2.1,2.1,3.0,15.1,82,1012.3
2015-12-15,28.9,20.1,23.0,9.1,9.1,8.0,20.9,83,1013.7
2015-12-16,20.4,17.3,19.0,0.4,0.4,3.0,18.8,90,1017.9
2015-12-17,26.0,16.7,20.9,0.0,0.0,0.0,12.4,82,1015.3
2015-12-18,28.5,19.1,23.0,3.2,3.2,3.0,19.7,85,1013.1
2015-12-19,26.4,19.2,21.9,13.5,13.5,13.0,16.8,90,1014.9
2015-12-20,19.7,16.5,18.6,1.5,1.5,8.0,18.1,95,1018.1
2015-12-21,24.4,16.2,19.2,5.8,5.8,10.0,18.1,92,1017.1
2015-12-22,26.9,19.1,22.2,2.5,2.5,7.0,14.4,87,1014.9
2015-12-23,28.4,20.6,23.4,2.1,2.1,5.0,17.4,85,1014.0
2015-12-24,28.8,20.1,23.7,9.2,9.2,5.0,17.7,84,1014.7
2015-12-25,27.5,20.8,23.3,6.5,6.5,5.0,12.2,88,1014.8
2015-12-26,26.7,19.7,22.2,15.0,15.0,16.0,10.6,90,1012.7
2015-12-27,25.7,19.8,22.2,14.6,14.6,10.0,17.8,89,1011.0
2015-12-28,25.4,19.6,21.6,6.5,6.5,9.0,8.6,92,1012.0
2015-12-29,25.0,19.8,21.1,6.9,6.9,12.0,11.9,94,1013.7
2015-12-30,26.1,20.2,22.0,6.6,6.6,15.0,24.9,91,1013.0
2015-12-31,26.6,20.2,22.7,6.4,6.4,8.0,29.8,85,1011.0
2016-01-01,25.8,19.6,21.5,14.8,14.8,16.0,15.9,91,1012.0
2016-01-02,20.4,17.5,19.1,8.1,8.1,13.0,18.7,97,1014.8
2016-01-03,19.6,17.0,18.2,0.7,0.7,4.0,19.2,94,1016.1
2016-01-04,22.3,16.8,19.1,0.6,0.6,4.0,18.2,86,1016.8
2016-01-05,23.6,16.6,19.6,0.1,0.1,1.0,18.4,86,1016.9
2016-01-06,25.2,17.5,20.9,0.6,0.6,3.0,14.0,85,1015.0
2016-01-07,26.7,19.0,22.0,6.9,6.9,14.0,10.0,89,1012.0
2016-01-08,25.7,19.1,21.9,0.3,0.3,3.0,18.4,87,1012.4
2016-01-09,25.6,18.5,21.4,12.1,12.1,11.0,14.3,89,1014.0
2016-01-10,21.9,19.7,20.6,46.5,46.5,24.0,16.4,98,1012.3
2016-01-11,22.9,20.2,21.0,13.9,13.9,20.0,21.9,95,1009.4
2016-01-12,22.7,19.6,20.8,2.3,2.3,8.0,14.1,96,1009.1
2016-01-13,28.0,18.4,22.4,0.2,0.2,1.0,17.7,83,1009.9
2016-01-14,23.5,17.5,20.4,0.0,0.0,0.0,19.6,84,1012.5
2016-01-15,24.2,16.2,19.9,0.1,0.1,1.0,14.6,85,1011.3
2016-01-16,22.9,16.8,19.5,1.6,1.6,7.0,18.0,87,1013.7
2016-01-17,23.7,15.5,19.0,0.0,0.0,0.0,17.0,81,1015.4
2016-01-18,23.4,14.7,18.8,0.0,0.0,0.0,15.1,78,1015.4
2016-01-19,23.6,14.7,18.7,0.0,0.0,0.0,16.5,80,1015.1
2016-01-20,23.1,16.1,18.9,0.0,0.0,0.0,19.9,78,1015.5
2016-01-21,23.6,15.7,19.0,0.3,0.3,1.0,18.1,81,1016.8
2016-01-22,21.7,15.7,18.1,3.0,3.0,13.0,19.3,86,1017.8
2016-01-23,26.5,14.5,20.0,0.0,0.0,0.0,10.8,74,1016.4
2016-01-24,26.8,14.3,20.0,0.0,0.0,0.0,16.2,76,1014.2
2016-01-25,27.8,17.4,22.4,2.1,2.1,6.0,15.0,80,1013.2
2016-01-26,29.0,19.4,23.3,4.7,4.7,8.0,21.4,83,1011.2
2016-01-27,21.2,17.4,19.6,2.4,2.4,11.0,19.7,96,1014.4
2016-01-28,23.7,17.7,20.3,0.6,0.6,4.0,17.9,92,1016.6
2016-01-29,27.2,19.9,22.5,2.5,2.5,6.0,13.0,86,1015.6
2016-01-30,26.7,19.9,22.1,4.2,4.2,7.0,22.7,88,1015.1
2016-01-31,28.5,20.0,23.7,0.3,0.3,3.0,24.7,77,1015.0
2016-02-01,27.3,19.7,23.3,0.2,0.2,1.0,16.0,77,1016.6
2016-02-02,25.2,19.7,21.7,15.5,15.5,8.0,11.6,91,1016.9
2016-02-03,25.7,19.4,21.3,4.9,4.9,11.0,13.7,91,1015.9
2016-02-04,26.2,19.7,22.4,4.4,4.4,12.0,10.9,86,1015.3
2016-02-05,27.9,19.7,23.0,0.4,0.4,2.0,12.3,81,1016.5
2016-02-06,26.3,19.8,21.8,12.6,12.6,8.0,11.8,91,1018.6
2016-02-07,24.1,19.9,21.4,5.1,5.1,9.0,13.0,93,1017.9
2016-02-08,27.3,19.8,22.9,0.4,0.4,3.0,10.8,83,1016.7
2016-02-09,29.4,20.2,24.0,0.7,0.7,3.0,18.8,82,1016.0
2016-02-10,26.8,20.4,22.7,21.1,21.1,15.0,12.3,90,1015.7
2016-02-11,22.2,18.1,20.1,0.6,0.6,3.0,15.9,91,1016.4
2016-02-12,23.3,17.0,19.8,0.2,0.2,2.0,13.0,85,1015.7
2016-02-13,27.0,16.5,21.0,0.0,0.0,0.0,13.7,79,1013.7
2016-02-14,27.8,18.4,22.3,9.1,9.1,7.0,11.7,87,1012.1
2016-02-15,25.6,20.3,21.9,12.9,12.9,9.0,14.9,92,1013.7
2016-02-16,22.9,19.1,20.6,9.4,9.4,21.0,14.0,95,1014.8
2016-02-17,25.8,19.3,22.0,13.1,13.1,9.0,16.1,90,1013.7
2016-02-18,28.6,19.5,23.2,7.0,7.0,10.0,14.4,87,1013.9
2016-02-19,28.1,19.6,23.1,0.8,0.8,5.0,11.9,85,1013.6
2016-02-20,27.3,20.4,22.9,8.0,8.0,11.0,10.5,88,1013.5
2016-02-21,22.5,19.2,20.6,20.2,20.2,17.0,13.7,96,1014.7
2016-02-22,20.6,18.0,19.4,12.5,12.5,15.0,10.5,95,1014.4
2016-02-23,21.4,19.0,20.0,27.8,27.8,21.0,19.5,96,1015.0
2016-02-24,23.2,18.8,20.4,7.7,7.7,8.0,20.6,92,1014.1
2016-02-25,24.9,18.5,20.8,5.6,5.6,11.0,17.7,90,1011.8
2016-02-26,24.0,18.8,21.3,6.2,6.2,8.0,21.8,90,1010.7
2016-02-27,26.6,19.7,22.3,5.8,5.8,8.0,25.4,87,1012.5
2016-02-28,22.1,18.4,20.3,39.9,39.9,18.0,17.9,95,1015.3
2016-02-29,22.2,16.1,18.6,0.1,0.1,1.0,17.9,83,1020.2
2016-03-01,22.5,13.9,17.8,0.0,0.0,0.0,15.0,80,1020.7
2016-03-02,21.3,16.1,18.2,3.1,3.1,13.0,16.5,91,1017.4
2016-03-03,23.5,17.6,19.4,3.5,3.5,9.0,23.5,90,1009.7
2016-03-04,23.1,16.3,19.2,0.2,0.2,1.0,18.4,81,1009.7
2016-03-05,23.5,16.4,19.4,1.8,1.8,8.0,9.0,83,1013.5
2016-03-06,25.3,17.3,20.8,0.1,0.1,1.0,11.0,80,1015.3
2016-03-07,26.5,17.9,21.0,2.8,2.8,5.0,14.3,86,1016.6
2016-03-08,24.8,18.4,20.9,3.4,3.4,7.0,12.2,89,1017.3
2016-03-09,26.8,19.4,22.2,6.2,6.2,5.0,12.1,86,1014.1
2016-03-10,24.5,19.2,21.1,13.8,13.8,12.0,20.7,91,1009.9
2016-03-11,24.5,16.7,20.1,0.0,0.0,0.0,18.9,80,1010.5
2016-03-12,23.5,13.9,18.4,0.0,0.0,0.0,16.0,75,1016.8
2016-03-13,19.4,15.2,16.8,0.5,0.5,3.0,15.9,87,1022.3
2016-03-14,22.5,15.2,18.2,0.8,0.8,4.0,13.5,86,1022.1
2016-03-15,23.8,17.3,19.6,1.8,1.8,4.0,13.4,89,1021.8
2016-03-16,24.2,18.0,20.1,6.7,6.7,5.0,13.9,90,1022.2
2016-03-17,23.5,17.7,20.2,1.8,1.8,7.0,14.6,88,1020.3
2016-03-18,26.7,17.7,21.5,0.0,0.0,0.0,13.9,82,1018.3
2016-03-19,27.6,19.1,22.1,0.0,0.0,0.0,14.0,84,1017.9
2016-03-20,24.4,18.8,20.9,1.7,1.7,6.0,14.8,88,1018.6
2016-03-21,26.4,18.7,21.8,0.1,0.1,1.0,9.1,83,1016.6
2016-03-22,25.6,18.3,21.0,0.2,0.2,1.0,20.3,85,1015.5
2016-03-23,22.2,17.5,19.0,8.4,8.4,10.0,13.8,92,1016.0
